Sr.no,State,Year,Quater,Catogery,Count,Amount
1622,manipur,2019,1,2,15190,14580183.38
1623,manipur,2019,1,3,800,174777.1728
1624,manipur,2019,1,4,2352,3116398.756
1625,manipur,2019,2,0,120153,679785849.1
1626,manipur,2019,2,1,116500,23573234.27
1627,manipur,2019,2,2,18044,15996651.15
1628,manipur,2019,2,3,387,91955.01538
1629,manipur,2019,2,4,2341,3342252.575
1630,manipur,2019,3,0,180057,36634657.05
1631,manipur,2019,3,1,144965,803335616.6
1632,manipur,2019,3,2,17683,20490224.44
1633,manipur,2019,3,3,358,367865.7885
1634,manipur,2019,3,4,1945,2723638.65
1635,manipur,2019,4,0,212136,44202546.57
1636,manipur,2019,4,1,211927,1123258478
1637,manipur,2019,4,2,23094,30486780.45
1638,manipur,2019,4,3,548,240641.7658
1639,manipur,2019,4,4,1639,2709234.857
1640,manipur,2020,1,0,451733,2458093402
1641,manipur,2020,1,1,285234,62688260.38
1642,manipur,2020,1,2,78067,74202067.07
1643,manipur,2020,1,3,622,354184.4661
1644,manipur,2020,1,4,3145,3252467.224
1645,manipur,2020,2,0,533206,2980242535
1646,manipur,2020,2,1,450830,107589094.3
1647,manipur,2020,2,2,92110,106540409.3
1648,manipur,2020,2,3,1676,1457570.8
1649,manipur,2020,2,4,5246,3106603.332
1650,manipur,2020,3,0,774786,4301284799
1651,manipur,2020,3,1,464659,113190539.1
1652,manipur,2020,3,2,170653,195132026.6
1653,manipur,2020,3,3,1878,1593035.944
1654,manipur,2020,3,4,8192,4775719.814
1655,manipur,2020,4,0,892853,5172499338
1656,manipur,2020,4,1,436450,114202616.3
1657,manipur,2020,4,2,289050,307902115.4
1658,manipur,2020,4,3,1806,2448402.914
1659,manipur,2020,4,4,7693,5172086.283
1660,manipur,2021,1,0,1117829,6402367884
1661,manipur,2021,1,1,796590,223955812.6
1662,manipur,2021,1,2,377280,433297594.1
1663,manipur,2021,1,3,3398,4385333.175
1664,manipur,2021,1,4,8438,6280890.915
1665,manipur,2021,2,0,1372821,7041837918
1666,manipur,2021,2,1,1187952,305103750.6
1667,manipur,2021,2,2,510734,531484849.5
1668,manipur,2021,2,3,4165,4256098.232
1669,manipur,2021,2,4,10603,7145346.315
1670,manipur,2021,3,0,1819423,9134806595
1671,manipur,2021,3,1,1368584,367664440.5
1672,manipur,2021,3,2,735707,889317377.1
1673,manipur,2021,3,3,3460,5625517.975
1674,manipur,2021,3,4,14222,9447098.782
1675,manipur,2021,4,0,2199970,10998828288
1676,manipur,2021,4,1,1451488,412791673.8
1677,manipur,2021,4,2,1013985,1229517397
1678,manipur,2021,4,3,4671,5941100.581
1679,manipur,2021,4,4,17325,11393578.84
1680,meghalaya,2018,1,0,31857,6028476.149
1681,meghalaya,2018,1,1,13274,55943496.52
1682,meghalaya,2018,1,2,1605,2395888.44
1683,meghalaya,2018,1,3,532,144318.2546
1684,meghalaya,2018,1,4,2303,1738080.431
1685,meghalaya,2018,2,0,42625,9657896.165
1686,meghalaya,2018,2,1,19894,101140464.7
1687,meghalaya,2018,2,2,2929,3663446.436
1688,meghalaya,2018,2,3,592,580648.3434
1689,meghalaya,2018,2,4,1817,1962212.235
1690,meghalaya,2018,3,0,60625,14231601.45
1691,meghalaya,2018,3,1,40832,187460582.1
1692,meghalaya,2018,3,2,5802,5458930.689
1693,meghalaya,2018,3,3,748,552674.5783
1694,meghalaya,2018,3,4,2283,2149872.756
1695,meghalaya,2018,4,0,82962,18100891.64
1696,meghalaya,2018,4,1,58952,301941442.7
1697,meghalaya,2018,4,2,15768,14434314.19
1698,meghalaya,2018,4,3,763,190875.1885
1699,meghalaya,2018,4,4,2687,2918155.28
1700,meghalaya,2019,1,0,98817,23006751.8
1701,meghalaya,2019,1,1,90694,358932132.1
1702,meghalaya,2019,1,2,16073,14297275.23
1703,meghalaya,2019,1,3,659,62335.06475
1704,meghalaya,2019,1,4,2498,2738667.958
1705,meghalaya,2019,2,0,108812,27248605.43
1706,meghalaya,2019,2,1,97407,446537199.2
1707,meghalaya,2019,2,2,22588,15600927.01
1708,meghalaya,2019,2,3,460,106800.7531
1709,meghalaya,2019,2,4,3019,3437756.745
1710,meghalaya,2019,3,0,155949,38916251.42
1711,meghalaya,2019,3,1,116168,546221812.7
1712,meghalaya,2019,3,2,31201,23461321.89
1713,meghalaya,2019,3,3,421,584192.9488
1714,meghalaya,2019,3,4,2811,3035023.204
1715,meghalaya,2019,4,0,175084,43611775.03
1716,meghalaya,2019,4,1,163734,670870023.4
1717,meghalaya,2019,4,2,24430,25344714.51
1718,meghalaya,2019,4,3,382,124511.6361
1719,meghalaya,2019,4,4,2351,2485447.193
1720,meghalaya,2020,1,0,226214,59666071.22
1721,meghalaya,2020,1,1,216022,1013733312
1722,meghalaya,2020,1,2,57245,44125206.35
1723,meghalaya,2020,1,3,473,402779.8903
1724,meghalaya,2020,1,4,2329,2207471.061
1725,meghalaya,2020,2,0,382662,100570200.3
1726,meghalaya,2020,2,1,202270,998750895.9
1727,meghalaya,2020,2,2,46014,48980521.42
1728,meghalaya,2020,2,3,1186,2944583.115
1729,meghalaya,2020,2,4,3263,2488953.644
1730,meghalaya,2020,3,0,342484,97662913.13
1731,meghalaya,2020,3,1,194448,1065012682
1732,meghalaya,2020,3,2,55595,67511647.13
1733,meghalaya,2020,3,3,1587,4049966.813
1734,meghalaya,2020,3,4,3465,2821792.588
1735,meghalaya,2020,4,0,350006,102794647.8
1736,meghalaya,2020,4,1,286252,1579858348
1737,meghalaya,2020,4,2,111471,115136797.6
1738,meghalaya,2020,4,3,1809,2774557.112
1739,meghalaya,2020,4,4,4470,3678221.666
1740,meghalaya,2021,1,0,326993,1794745857
1741,meghalaya,2021,1,1,306634,106098525.7
1742,meghalaya,2021,1,2,108805,147747773
1743,meghalaya,2021,1,3,1777,3981898.046
1744,meghalaya,2021,1,4,3437,2941223.95
1745,meghalaya,2021,2,0,389959,129031455.7
1746,meghalaya,2021,2,1,366411,1885041504
1747,meghalaya,2021,2,2,147406,173894963
1748,meghalaya,2021,2,3,1766,2306496.855
1749,meghalaya,2021,2,4,4052,3342835.527
1750,meghalaya,2021,3,0,473274,2348008593
1751,meghalaya,2021,3,1,418429,144363692.8
1752,meghalaya,2021,3,2,199427,270311210.9
1753,meghalaya,2021,3,3,1556,2379067.115
1754,meghalaya,2021,3,4,5045,3937887.554
1755,meghalaya,2021,4,0,669693,3233210262
1756,meghalaya,2021,4,1,447310,165277548.5
1757,meghalaya,2021,4,2,314445,442464385
1758,meghalaya,2021,4,3,1989,2464327.924
1759,meghalaya,2021,4,4,6756,5348877.037
1760,mizoram,2018,1,0,10155,2199565.259
1761,mizoram,2018,1,1,6845,41186717.28
1762,mizoram,2018,1,2,616,1066002.167
1763,mizoram,2018,1,3,260,65022.49897
1764,mizoram,2018,1,4,685,709912.7728
1765,mizoram,2018,2,0,13550,3107406.502
1766,mizoram,2018,2,1,11427,77040044.25
1767,mizoram,2018,2,2,1310,2368711.976
1768,mizoram,2018,2,3,167,60939.77305
1769,mizoram,2018,2,4,597,931303.0543
1770,mizoram,2018,3,0,18564,108783543.9
1771,mizoram,2018,3,1,17610,4050433.596
1772,mizoram,2018,3,2,2310,2952533.8
1773,mizoram,2018,3,3,240,43891.23943
1774,mizoram,2018,3,4,592,770335.5795
1775,mizoram,2018,4,0,26212,177049162.1
1776,mizoram,2018,4,1,24533,5523702.976
1777,mizoram,2018,4,2,3699,6911586.608
1778,mizoram,2018,4,3,145,35654.18338
1779,mizoram,2018,4,4,653,906746.631
1780,mizoram,2019,1,0,35126,204183867.4
1781,mizoram,2019,1,1,30327,6760113.704
1782,mizoram,2019,1,2,3984,6470456.032
1783,mizoram,2019,1,3,133,33512.39607
1784,mizoram,2019,1,4,736,712945.8536
1785,mizoram,2019,2,0,37364,233471780
1786,mizoram,2019,2,1,31903,7823562.398
1787,mizoram,2019,2,2,5646,5889316.861
1788,mizoram,2019,2,3,80,14455.38099
1789,mizoram,2019,2,4,678,817593.4915
1790,mizoram,2019,3,0,49073,12966806.7
1791,mizoram,2019,3,1,42645,257538220.2
1792,mizoram,2019,3,2,5560,7397529.021
1793,mizoram,2019,3,3,94,72985.31151
1794,mizoram,2019,3,4,722,818358.6945
1795,mizoram,2019,4,0,60511,16857122.31
1796,mizoram,2019,4,1,57109,341664291.5
1797,mizoram,2019,4,2,6939,9451111.139
1798,mizoram,2019,4,3,100,20966.33331
1799,mizoram,2019,4,4,580,695859.3608
1800,mizoram,2020,1,0,85067,24356294.59
1801,mizoram,2020,1,1,57916,356260523.2
1802,mizoram,2020,1,2,9961,10404414.59
1803,mizoram,2020,1,3,119,283854.3188
1804,mizoram,2020,1,4,546,772492.6204
1805,mizoram,2020,2,0,127592,37504550.78
1806,mizoram,2020,2,1,60021,404110075.1
1807,mizoram,2020,2,2,10056,14627463.66
1808,mizoram,2020,2,3,244,434960.2799
1809,mizoram,2020,2,4,549,516383.6344
1810,mizoram,2020,3,0,132664,40941077.03
1811,mizoram,2020,3,1,99644,634560147.4
1812,mizoram,2020,3,2,20934,30693648.24
1813,mizoram,2020,3,3,535,824864.5131
1814,mizoram,2020,3,4,926,924438.3715
1815,mizoram,2020,4,0,141038,887252744.1
1816,mizoram,2020,4,1,140297,45386403.17
1817,mizoram,2020,4,2,39676,52094800.57
1818,mizoram,2020,4,3,607,855201.5881
1819,mizoram,2020,4,4,989,932966.3003
1820,mizoram,2021,1,0,156386,982955112.2
1821,mizoram,2021,1,1,128055,45558278.22
1822,mizoram,2021,1,2,43511,70289687.95
1823,mizoram,2021,1,3,648,1330632.979
1824,mizoram,2021,1,4,975,971875.6084
1825,mizoram,2021,2,0,173064,995581952.9
1826,mizoram,2021,2,1,161763,56059844.24
1827,mizoram,2021,2,2,57877,69528721.4
1828,mizoram,2021,2,3,611,710657.5066
1829,mizoram,2021,2,4,1025,993297.2509
1830,mizoram,2021,3,0,224873,1290523196
1831,mizoram,2021,3,1,177281,67493206.62
1832,mizoram,2021,3,2,74553,113697005.9
1833,mizoram,2021,3,3,522,806905.9729
1834,mizoram,2021,3,4,1300,1228335.458
1835,mizoram,2021,4,0,272209,1545255603
1836,mizoram,2021,4,1,179405,67548806.85
1837,mizoram,2021,4,2,99265,154183940.7
1838,mizoram,2021,4,3,695,2202285.708
1839,mizoram,2021,4,4,1755,1475104.828
1840,nagaland,2018,1,0,28198,5361675.55
1841,nagaland,2018,1,1,11631,69830122.02
1842,nagaland,2018,1,2,822,1170667.415
1843,nagaland,2018,1,3,399,299016.7346
1844,nagaland,2018,1,4,1795,1344409.366
1845,nagaland,2018,2,0,41959,9139467.704
1846,nagaland,2018,2,1,20099,140193107.7
1847,nagaland,2018,2,2,1529,2293935.491
1848,nagaland,2018,2,3,379,153458.5232
1849,nagaland,2018,2,4,1633,1545608.465
1850,nagaland,2018,3,0,54885,12664922.72
1851,nagaland,2018,3,1,33930,223964723.2
1852,nagaland,2018,3,2,3518,3631042.278
1853,nagaland,2018,3,3,460,125171.6185
1854,nagaland,2018,3,4,1578,1406883.165
1855,nagaland,2018,4,0,72881,16615511.42
1856,nagaland,2018,4,1,53723,358926253.4
1857,nagaland,2018,4,2,10350,10500634.79
1858,nagaland,2018,4,3,587,216127.4085
1859,nagaland,2018,4,4,1792,1754940.491
1860,nagaland,2019,1,0,87596,20020458.08
1861,nagaland,2019,1,1,71642,411855878.2
1862,nagaland,2019,1,2,7306,8187940.322
1863,nagaland,2019,1,3,430,101072.8977
1864,nagaland,2019,1,4,1605,1776362.866
1865,nagaland,2019,2,0,92492,21350211.08
1866,nagaland,2019,2,1,81065,487705354.5
1867,nagaland,2019,2,2,12949,8990954.08
1868,nagaland,2019,2,3,286,129758.0026
1869,nagaland,2019,2,4,1961,1890404.533
1870,nagaland,2019,3,0,145812,33293527.93
1871,nagaland,2019,3,1,100736,601803135.5
1872,nagaland,2019,3,2,13031,13381591.2
1873,nagaland,2019,3,3,210,229319.8492
1874,nagaland,2019,3,4,2089,2248897.262
1875,nagaland,2019,4,0,172761,39720745.6
1876,nagaland,2019,4,1,128674,777298578.6
1877,nagaland,2019,4,2,13578,15460907.23
1878,nagaland,2019,4,3,499,283291.7741
1879,nagaland,2019,4,4,1658,1773615.135
1880,nagaland,2020,1,0,221741,53662023.32
1881,nagaland,2020,1,1,135966,821508819.6
1882,nagaland,2020,1,2,18249,17663339.37
1883,nagaland,2020,1,3,528,215066.7835
1884,nagaland,2020,1,4,1567,1730779.671
1885,nagaland,2020,2,0,328269,85264116.12
1886,nagaland,2020,2,1,166866,1025000210
1887,nagaland,2020,2,2,20004,25214703.91
1888,nagaland,2020,2,3,860,989239.9672
1889,nagaland,2020,2,4,1567,1206234.395
1890,nagaland,2020,3,0,347494,91214897.19
1891,nagaland,2020,3,1,330638,1851638120
1892,nagaland,2020,3,2,51912,62568884.13
1893,nagaland,2020,3,3,2544,2136903.024
1894,nagaland,2020,3,4,3731,2090339.271
1895,nagaland,2020,4,0,417393,2563827858
1896,nagaland,2020,4,1,335297,91929581.88
1897,nagaland,2020,4,2,90496,113115660.2
1898,nagaland,2020,4,3,1068,1017278.31
1899,nagaland,2020,4,4,3571,3194492.153
1900,nagaland,2021,1,0,477346,2841021698
1901,nagaland,2021,1,1,376473,110095189.6
1902,nagaland,2021,1,2,116846,151202427.1
1903,nagaland,2021,1,3,1511,1929643.694
1904,nagaland,2021,1,4,3721,3201525.695
1905,nagaland,2021,2,0,526966,2847731458
1906,nagaland,2021,2,1,453979,126962524.7
1907,nagaland,2021,2,2,144413,176831583.1
1908,nagaland,2021,2,3,1624,1785915.637
1909,nagaland,2021,2,4,3809,2982482.691
1910,nagaland,2021,3,0,667633,3536780177
1911,nagaland,2021,3,1,474693,141172028.2
1912,nagaland,2021,3,2,208387,304493279.8
1913,nagaland,2021,3,3,1437,1634878.889
1914,nagaland,2021,3,4,4642,3336484.283
1915,nagaland,2021,4,0,819452,4335295238
1916,nagaland,2021,4,1,492411,154359432.1
1917,nagaland,2021,4,2,311673,442578210.1
1918,nagaland,2021,4,3,1790,2263055.522
1919,nagaland,2021,4,4,6157,4587848.469
1920,odisha,2018,1,0,2874109,331254466.2
1921,odisha,2018,1,1,2305610,4033548999
1922,odisha,2018,1,2,323352,58099674.95
1923,odisha,2018,1,3,129659,112301341.7
1924,odisha,2018,1,4,177091,92427728.93
1925,odisha,2018,2,0,3989202,7621288196
1926,odisha,2018,2,1,3307545,482823290.4
1927,odisha,2018,2,2,472304,67829259.92
1928,odisha,2018,2,3,257628,213530873.4
1929,odisha,2018,2,4,131465,102838720.4
1930,odisha,2018,3,0,24472139,22029087499
1931,odisha,2018,3,1,3886392,605721781.5
1932,odisha,2018,3,2,836547,97292154.49
1933,odisha,2018,3,3,729995,275532813.4
1934,odisha,2018,3,4,127082,86881527.58
1935,odisha,2018,4,0,12285028,21804268078
1936,odisha,2018,4,1,5142124,773017649.6
1937,odisha,2018,4,2,3061813,682181415.9
1938,odisha,2018,4,3,495495,55534399.31
1939,odisha,2018,4,4,158338,114868029.2
1940,odisha,2019,1,0,24117274,33342321631
1941,odisha,2019,1,1,6713747,1120730273
1942,odisha,2019,1,2,2690762,821493664.6
1943,odisha,2019,1,3,375910,34542738.89
1944,odisha,2019,1,4,134249,108039623.3
1945,odisha,2019,2,0,16455353,41423292022
1946,odisha,2019,2,1,7845252,1506620073
1947,odisha,2019,2,2,4827067,1664621261
1948,odisha,2019,2,3,202705,20424212.31
1949,odisha,2019,2,4,181647,139897303.5
1950,odisha,2019,3,0,18490877,51447586885
1951,odisha,2019,3,1,13984738,3895753253
1952,odisha,2019,3,2,8565917,1806123698
1953,odisha,2019,3,3,195034,31079934.76
1954,odisha,2019,3,4,185706,124033587.2
1955,odisha,2019,4,0,43284477,72966050937
1956,odisha,2019,4,1,10629461,2290841668
1957,odisha,2019,4,2,10601703,4395710870
1958,odisha,2019,4,3,323887,38782542.05
1959,odisha,2019,4,4,156105,77987614.25
1960,odisha,2020,1,0,27110930,82863844732
1961,odisha,2020,1,1,13269709,5738217250
1962,odisha,2020,1,2,13083524,3253609733
1963,odisha,2020,1,3,84037,27641460.91
1964,odisha,2020,1,4,134107,73485022.97
1965,odisha,2020,2,0,24520938,80990080778
1966,odisha,2020,2,1,17040333,4551061364
1967,odisha,2020,2,2,8313965,6092753945
1968,odisha,2020,2,3,66787,50322080.34
1969,odisha,2020,2,4,86553,48818444.57
1970,odisha,2020,3,0,34182172,1.07E+11
1971,odisha,2020,3,1,17126851,5015719824
1972,odisha,2020,3,2,14519265,10242496366
1973,odisha,2020,3,3,90736,84971747.76
1974,odisha,2020,3,4,114805,56087156.19
1975,odisha,2020,4,0,47588728,1.53E+11
1976,odisha,2020,4,1,27124765,19347472703
1977,odisha,2020,4,2,17318073,5532179002
1978,odisha,2020,4,3,106189,104419909.7
1979,odisha,2020,4,4,187195,109856053
1980,odisha,2021,1,0,54417515,1.81E+11
1981,odisha,2021,1,1,38180718,25201936762
1982,odisha,2021,1,2,18633830,6552605938
1983,odisha,2021,1,3,87263,95064023.95
1984,odisha,2021,1,4,141032,97693172.73
1985,odisha,2021,2,0,66929109,2.08E+11
1986,odisha,2021,2,1,39402607,29208847675
1987,odisha,2021,2,2,25183699,8024323050
1988,odisha,2021,2,3,102474,102761987
1989,odisha,2021,2,4,206448,122302396.2
1990,odisha,2021,3,0,85728576,2.51E+11
1991,odisha,2021,3,1,64268830,43316348173
1992,odisha,2021,3,2,26943670,9025674783
1993,odisha,2021,3,3,97213,112383446.9
1994,odisha,2021,3,4,324385,175452005.4
1995,odisha,2021,4,0,107560893,3.11E+11
1996,odisha,2021,4,1,99512650,63383870318
1997,odisha,2021,4,2,26302130,10728834441
1998,odisha,2021,4,3,133004,147526652.5
1999,odisha,2021,4,4,416689,286705478.5
2000,puducherry,2018,1,0,53125,9704752.649
2001,puducherry,2018,1,1,40303,147834476.2
2002,puducherry,2018,1,2,4163,4427034.032
2003,puducherry,2018,1,3,2086,565799.4553
2004,puducherry,2018,1,4,4535,3293909.071
2005,puducherry,2018,2,0,59867,14607336.9
2006,puducherry,2018,2,1,57751,261299695.2
2007,puducherry,2018,2,2,6904,6103101.529
2008,puducherry,2018,2,3,2105,822585.9572
2009,puducherry,2018,2,4,3634,2968399.962
2010,puducherry,2018,3,0,101817,378368361.4
2011,puducherry,2018,3,1,67909,19654338.11
2012,puducherry,2018,3,2,14384,16102024.28
2013,puducherry,2018,3,3,1766,395306.6421
2014,puducherry,2018,3,4,4395,3138045.1
2015,puducherry,2018,4,0,173170,569825171.3
2016,puducherry,2018,4,1,95788,25159891.52
2017,puducherry,2018,4,2,29470,25999609.76
2018,puducherry,2018,4,3,3490,689170.0727
2019,puducherry,2018,4,4,6046,4017822.739
2020,puducherry,2019,1,0,313822,835983054.3
2021,puducherry,2019,1,1,124092,32635247.52
2022,puducherry,2019,1,2,54518,33763704.68
2023,puducherry,2019,1,3,3165,337570.3228
2024,puducherry,2019,1,4,5495,3753447.525
2025,puducherry,2019,2,0,331248,1109343372
2026,puducherry,2019,2,1,147585,46876569.36
2027,puducherry,2019,2,2,92941,49963601.62
2028,puducherry,2019,2,3,1524,469351.5482
2029,puducherry,2019,2,4,6779,4794015.854
2030,puducherry,2019,3,0,394866,1316118200
2031,puducherry,2019,3,1,158483,57003044.3
2032,puducherry,2019,3,2,156137,82601335.48
2033,puducherry,2019,3,3,1090,528680.8976
2034,puducherry,2019,3,4,6250,4457097.112
2035,puducherry,2019,4,0,559670,1725523873
2036,puducherry,2019,4,1,249621,128039884.4
2037,puducherry,2019,4,2,195707,74383571.68
2038,puducherry,2019,4,3,1481,391196.1284
2039,puducherry,2019,4,4,6176,3689792.246
2040,puducherry,2020,1,0,600290,1919499666
2041,puducherry,2020,1,1,349788,184925417.7
2042,puducherry,2020,1,2,251115,96515615.44
2043,puducherry,2020,1,3,1527,858236.5498
2044,puducherry,2020,1,4,5201,3478541.525
2045,puducherry,2020,2,0,468789,1680190118
2046,puducherry,2020,2,1,310746,115223074
2047,puducherry,2020,2,2,249951,160931601.3
2048,puducherry,2020,2,3,1555,2339469.004
2049,puducherry,2020,2,4,2342,1346718.588
2050,puducherry,2020,3,0,855511,3116583525
2051,puducherry,2020,3,1,560420,335583369.7
2052,puducherry,2020,3,2,306852,138925436.5
2053,puducherry,2020,3,3,3039,4788490.363
2054,puducherry,2020,3,4,5080,2199408.228
2055,puducherry,2020,4,0,1211359,4090057483
2056,puducherry,2020,4,1,1108292,647985607.6
2057,puducherry,2020,4,2,383707,184037245.7
2058,puducherry,2020,4,3,3783,3888988.237
2059,puducherry,2020,4,4,8862,4556893.133
2060,puducherry,2021,1,0,1406958,4798646713
2061,puducherry,2021,1,1,1385444,857787315.6
2062,puducherry,2021,1,2,504499,231829246.9
2063,puducherry,2021,1,3,5073,5953397.435
2064,puducherry,2021,1,4,7458,5092899.254
2065,puducherry,2021,2,0,1581221,5266478797
2066,puducherry,2021,2,1,1437110,932602617.3
2067,puducherry,2021,2,2,719252,289799593.2
2068,puducherry,2021,2,3,4851,4980243.908
2069,puducherry,2021,2,4,8953,4973445.02
2070,puducherry,2021,3,0,2273996,1443176801
2071,puducherry,2021,3,1,2089199,6918396494
2072,puducherry,2021,3,2,741388,356068931.7
2073,puducherry,2021,3,3,4733,5523949.081
2074,puducherry,2021,3,4,12410,6808255.35
2075,puducherry,2021,4,0,3052713,1864951566
2076,puducherry,2021,4,1,2530821,8113722339
2077,puducherry,2021,4,2,762641,428453211.3
2078,puducherry,2021,4,3,5995,7655925.109
2079,puducherry,2021,4,4,16640,8868759.435
2080,punjab,2018,1,0,946338,196018621.4
2081,punjab,2018,1,1,690684,2412434634
2082,punjab,2018,1,2,87477,83873893.96
2083,punjab,2018,1,3,60688,11162488.42
2084,punjab,2018,1,4,85246,77268587.57
2085,punjab,2018,2,0,1262450,395417027.8
2086,punjab,2018,2,1,1017159,4036457554
2087,punjab,2018,2,2,147667,159406610.3
2088,punjab,2018,2,3,82256,17719391.41
2089,punjab,2018,2,4,71631,75671628.77
2090,punjab,2018,3,0,1684209,6173898401
2091,punjab,2018,3,1,1381730,622737633.8
2092,punjab,2018,3,2,274458,194883994.6
2093,punjab,2018,3,3,54285,9429174.535
2094,punjab,2018,3,4,67426,64737840.4
2095,punjab,2018,4,0,2269375,9404088424
2096,punjab,2018,4,1,1817964,825449591.2
2097,punjab,2018,4,2,648096,455091549.6
2098,punjab,2018,4,3,62453,11832962.88
2099,punjab,2018,4,4,89249,85520045.45
2100,punjab,2019,1,0,4026294,12027441596
2101,punjab,2019,1,1,2304690,986004867.8
2102,punjab,2019,1,2,711152,478382600.6
2103,punjab,2019,1,3,45621,6871295.955
2104,punjab,2019,1,4,84380,75789641.76
2105,punjab,2019,2,0,4140474,16258891447
2106,punjab,2019,2,1,2815047,1440058991
2107,punjab,2019,2,2,1407963,815090878
2108,punjab,2019,2,3,37435,6876144.455
2109,punjab,2019,2,4,108911,93875933.52
2110,punjab,2019,3,0,4726946,19146726287
2111,punjab,2019,3,1,3455594,2481094965
2112,punjab,2019,3,2,2374014,1183743251
2113,punjab,2019,3,3,32359,7912219.734
2114,punjab,2019,3,4,117899,86338883.28
2115,punjab,2019,4,0,6386367,25564144630
2116,punjab,2019,4,1,4068332,2622222199
2117,punjab,2019,4,2,3122413,1741259163
2118,punjab,2019,4,3,22956,6382345.43
2119,punjab,2019,4,4,98557,55793908.46
2120,punjab,2020,1,0,6339183,26350005915
2121,punjab,2020,1,1,4935115,2767419473
2122,punjab,2020,1,2,3838480,2196329615
2123,punjab,2020,1,3,17924,10987850.96
2124,punjab,2020,1,4,87082,49442411.67
2125,punjab,2020,2,0,6064807,3089758241
2126,punjab,2020,2,1,5639212,25074384847
2127,punjab,2020,2,2,2290868,2058898904
2128,punjab,2020,2,3,23314,23704957.88
2129,punjab,2020,2,4,63093,37907301.35
2130,punjab,2020,3,0,7354451,32477438924
2131,punjab,2020,3,1,5478668,4066750821
2132,punjab,2020,3,2,4261548,3490665357
2133,punjab,2020,3,3,32390,42060249.33
2134,punjab,2020,3,4,82516,46176796.08
2135,punjab,2020,4,0,9609405,43286909257
2136,punjab,2020,4,1,7144295,6142380827
2137,punjab,2020,4,2,6072201,4201551870
2138,punjab,2020,4,3,38820,51677182.32
2139,punjab,2020,4,4,133204,92887343.34
2140,punjab,2021,1,0,10951083,46908632143
2141,punjab,2021,1,1,9333364,7651004599
2142,punjab,2021,1,2,6332928,3980874403
2143,punjab,2021,1,3,43094,52009482.41
2144,punjab,2021,1,4,110366,98366463.19
2145,punjab,2021,2,0,13180933,55282486111
2146,punjab,2021,2,1,11225598,9710508482
2147,punjab,2021,2,2,7591039,4370756869
2148,punjab,2021,2,3,46218,53309051.07
2149,punjab,2021,2,4,127460,113998049.3
2150,punjab,2021,3,0,17024782,66149902036
2151,punjab,2021,3,1,16837685,14103740969
2152,punjab,2021,3,2,8465739,5540272095
2153,punjab,2021,3,3,43789,63576666.59
2154,punjab,2021,3,4,161494,135069073.8
2155,punjab,2021,4,0,22669743,20753662876
2156,punjab,2021,4,1,20663881,83611403637
2157,punjab,2021,4,2,8765579,6107473172
2158,punjab,2021,4,3,58581,86356456.6
2159,punjab,2021,4,4,201576,151230100.6
2160,rajasthan,2018,1,0,4305940,868358581.2
2161,rajasthan,2018,1,1,2540658,7547652853
2162,rajasthan,2018,1,2,202537,37125466.5
2163,rajasthan,2018,1,3,184127,201212697.3
2164,rajasthan,2018,1,4,358428,271943533.1
2165,rajasthan,2018,2,0,5288093,1511007056
2166,rajasthan,2018,2,1,3770555,13341587602
2167,rajasthan,2018,2,2,345752,342809667.6
2168,rajasthan,2018,2,3,279471,52145152.94
2169,rajasthan,2018,2,4,289826,311536696.7
2170,rajasthan,2018,3,0,7120792,21010614922
2171,rajasthan,2018,3,1,5894660,2252031410
2172,rajasthan,2018,3,2,711240,445504998
2173,rajasthan,2018,3,3,230083,30185982.18
2174,rajasthan,2018,3,4,300323,302431358.9
2175,rajasthan,2018,4,0,10752729,33578327038
2176,rajasthan,2018,4,1,7557003,2743591539
2177,rajasthan,2018,4,2,1985927,1172254324
2178,rajasthan,2018,4,3,311632,40412563.01
2179,rajasthan,2018,4,4,352432,374501619.8
2180,rajasthan,2019,1,0,27621606,55246071722
2181,rajasthan,2019,1,1,11650961,3821181817
2182,rajasthan,2019,1,2,3921438,1664209335
2183,rajasthan,2019,1,3,359993,36340412.58
2184,rajasthan,2019,1,4,402042,373355289.6
2185,rajasthan,2019,2,0,25257679,79466464089
2186,rajasthan,2019,2,1,14968290,5709279551
2187,rajasthan,2019,2,2,9026751,3435472167
2188,rajasthan,2019,2,3,182685,34134486.76
2189,rajasthan,2019,2,4,573881,461962878.5
2190,rajasthan,2019,3,0,29885618,97443950787
2191,rajasthan,2019,3,1,19646612,6705923743
2192,rajasthan,2019,3,2,16970783,7872719572
2193,rajasthan,2019,3,3,217029,37899900.33
2194,rajasthan,2019,3,4,583575,407796030.9
2195,rajasthan,2019,4,0,43354317,1.40E+11
2196,rajasthan,2019,4,1,20604852,9028860435
2197,rajasthan,2019,4,2,20544791,9721826538
2198,rajasthan,2019,4,3,101805,25014672.38
2199,rajasthan,2019,4,4,468477,227573686.6
2200,rajasthan,2020,1,0,48269912,1.65E+11
2201,rajasthan,2020,1,1,27880848,13643061482
2202,rajasthan,2020,1,2,25631131,10961167180
2203,rajasthan,2020,1,3,72604,34466606.25
2204,rajasthan,2020,1,4,404317,200968968.7
2205,rajasthan,2020,2,0,49160792,1.66E+11
2206,rajasthan,2020,2,1,31681776,13014051936
2207,rajasthan,2020,2,2,20756594,14354151782
2208,rajasthan,2020,2,3,92875,76662259.21
2209,rajasthan,2020,2,4,262619,142020149.8
